Colony,Colony_Number,Sample,Slide,Polyp_ID,X,Y,NN_label,distance,NN_level,slide_id,polyp_uid,colony_num
SC1,1,T1,1SG1T1,19,17.345267041297262,21.406691340163107,NN1_Distance,1.4577422075289426,1,1SG1T1,1SG1T1__19,1
SC1,1,T1,1SG1T1,19,17.345267041297262,21.406691340163107,NN2_Distance,1.6904699014579372,2,1SG1T1,1SG1T1__19,1
SC1,1,T1,1SG1T1,19,17.345267041297262,21.406691340163107,NN3_Distance,1.7222295453062602,3,1SG1T1,1SG1T1__19,1
SC1,1,T1,1SG1T1,19,17.345267041297262,21.406691340163107,NN4_Distance,1.9340097606636124,4,1SG1T1,1SG1T1__19,1
SC1,1,T1,1SG1T1,19,17.345267041297262,21.406691340163107,NN5_Distance,2.1000594163028614,5,1SG1T1,1SG1T1__19,1
SC1,1,T1,1SG1T1,19,17.345267041297262,21.406691340163107,NN6_Distance,2.1498943098872614,6,1SG1T1,1SG1T1__19,1
SC1,1,T1,1SG1T1,19,17.345267041297262,21.406691340163107,NN7_Distance,2.521305482538608,7,1SG1T1,1SG1T1__19,1
SC1,1,T1,1SG1T1,19,17.345267041297262,21.406691340163107,NN8_Distance,2.616500737268185,8,1SG1T1,1SG1T1__19,1
SC1,1,T1,1SG1T1,20,15.89491903515612,21.260052311614203,NN1_Distance,1.4577422075289426,1,1SG1T1,1SG1T1__20,1
SC1,1,T1,1SG1T1,20,15.89491903515612,21.260052311614203,NN2_Distance,1.58668325681774,2,1SG1T1,1SG1T1__20,1
SC1,1,T1,1SG1T1,20,15.89491903515612,21.260052311614203,NN3_Distance,1.6901999588680832,3,1SG1T1,1SG1T1__20,1
SC1,1,T1,1SG1T1,20,15.89491903515612,21.260052311614203,NN4_Distance,1.8151441423695285,4,1SG1T1,1SG1T1__20,1
SC1,1,T1,1SG1T1,20,15.89491903515612,21.260052311614203,NN5_Distance,1.870458080897016,5,1SG1T1,1SG1T1__20,1
SC1,1,T1,1SG1T1,20,15.89491903515612,21.260052311614203,NN6_Distance,2.299921915512799,6,1SG1T1,1SG1T1__20,1
SC1,1,T1,1SG1T1,20,15.89491903515612,21.260052311614203,NN7_Distance,2.7251733358952537,7,1SG1T1,1SG1T1__20,1
SC1,1,T1,1SG1T1,20,15.89491903515612,21.260052311614203,NN8_Distance,2.830164240658823,8,1SG1T1,1SG1T1__20,1
SC1,1,T1,1SG1T1,21,14.776267062886518,19.76097552994814,NN1_Distance,1.4415247356612106,1,1SG1T1,1SG1T1__21,1
SC1,1,T1,1SG1T1,21,14.776267062886518,19.76097552994814,NN2_Distance,1.7068195328052094,2,1SG1T1,1SG1T1__21,1
SC1,1,T1,1SG1T1,21,14.776267062886518,19.76097552994814,NN3_Distance,1.8100332418482576,3,1SG1T1,1SG1T1__21,1
SC1,1,T1,1SG1T1,21,14.776267062886518,19.76097552994814,NN4_Distance,1.870458080897016,4,1SG1T1,1SG1T1__21,1
SC1,1,T1,1SG1T1,21,14.776267062886518,19.76097552994814,NN5_Distance,1.8713778292293648,5,1SG1T1,1SG1T1__21,1
SC1,1,T1,1SG1T1,21,14.776267062886518,19.76097552994814,NN6_Distance,3.0509246822997627,6,1SG1T1,1SG1T1__21,1
SC1,1,T1,1SG1T1,21,14.776267062886518,19.76097552994814,NN7_Distance,3.1356907163850973,7,1SG1T1,1SG1T1__21,1
SC1,1,T1,1SG1T1,21,14.776267062886518,19.76097552994814,NN8_Distance,3.160322581806066,8,1SG1T1,1SG1T1__21,1
SC1,1,T1,1SG1T1,22,14.979447972541085,11.82191322860836,NN1_Distance,1.4293545594619577,1,1SG1T1,1SG1T1__22,1
SC1,1,T1,1SG1T1,22,14.979447972541085,11.82191322860836,NN2_Distance,1.7464432261448093,2,1SG1T1,1SG1T1__22,1
SC1,1,T1,1SG1T1,22,14.979447972541085,11.82191322860836,NN3_Distance,2.060507867700278,3,1SG1T1,1SG1T1__22,1
SC1,1,T1,1SG1T1,22,14.979447972541085,11.82191322860836,NN4_Distance,2.1689630267267894,4,1SG1T1,1SG1T1__22,1
SC1,1,T1,1SG1T1,22,14.979447972541085,11.82191322860836,NN5_Distance,2.631244716899887,5,1SG1T1,1SG1T1__22,1
SC1,1,T1,1SG1T1,22,14.979447972541085,11.82191322860836,NN6_Distance,2.9648731786329026,6,1SG1T1,1SG1T1__22,1
SC1,1,T1,1SG1T1,22,14.979447972541085,11.82191322860836,NN7_Distance,3.2586745315250245,7,1SG1T1,1SG1T1__22,1
SC1,1,T1,1SG1T1,22,14.979447972541085,11.82191322860836,NN8_Distance,3.367204527949725,8,1SG1T1,1SG1T1__22,1
SC1,1,T1,1SG1T1,23,16.427612197496288,8.657650338706437,NN1_Distance,1.4796693172777462,1,1SG1T1,1SG1T1__23,1
SC1,1,T1,1SG1T1,23,16.427612197496288,8.657650338706437,NN2_Distance,1.5658598284709833,2,1SG1T1,1SG1T1__23,1
SC1,1,T1,1SG1T1,23,16.427612197496288,8.657650338706437,NN3_Distance,1.5880795963722485,3,1SG1T1,1SG1T1__23,1
SC1,1,T1,1SG1T1,23,16.427612197496288,8.657650338706437,NN4_Distance,1.839185316267366,4,1SG1T1,1SG1T1__23,1
SC1,1,T1,1SG1T1,23,16.427612197496288,8.657650338706437,NN5_Distance,2.2000955500435677,5,1SG1T1,1SG1T1__23,1
SC1,1,T1,1SG1T1,23,16.427612197496288,8.657650338706437,NN6_Distance,2.3729910791432016,6,1SG1T1,1SG1T1__23,1
SC1,1,T1,1SG1T1,23,16.427612197496288,8.657650338706437,NN7_Distance,2.448123084441822,7,1SG1T1,1SG1T1__23,1
SC1,1,T1,1SG1T1,23,16.427612197496288,8.657650338706437,NN8_Distance,2.5560171911396035,8,1SG1T1,1SG1T1__23,1
SC1,1,T1,1SG1T1,24,15.36517059825193,9.687523698245505,NN1_Distance,1.4796693172777462,1,1SG1T1,1SG1T1__24,1
SC1,1,T1,1SG1T1,24,15.36517059825193,9.687523698245505,NN2_Distance,1.6198930334475072,2,1SG1T1,1SG1T1__24,1
SC1,1,T1,1SG1T1,24,15.36517059825193,9.687523698245505,NN3_Distance,1.642988419255317,3,1SG1T1,1SG1T1__24,1
SC1,1,T1,1SG1T1,24,15.36517059825193,9.687523698245505,NN4_Distance,1.7582882371161597,4,1SG1T1,1SG1T1__24,1
SC1,1,T1,1SG1T1,24,15.36517059825193,9.687523698245505,NN5_Distance,1.9094824460152076,5,1SG1T1,1SG1T1__24,1
SC1,1,T1,1SG1T1,24,15.36517059825193,9.687523698245505,NN6_Distance,2.1689630267267894,6,1SG1T1,1SG1T1__24,1
SC1,1,T1,1SG1T1,24,15.36517059825193,9.687523698245505,NN7_Distance,2.2580475398776865,7,1SG1T1,1SG1T1__24,1
SC1,1,T1,1SG1T1,24,15.36517059825193,9.687523698245505,NN8_Distance,2.318025213773132,8,1SG1T1,1SG1T1__24,1
SC1,1,T1,1SG1T1,25,20.301108132750535,9.226267407026985,NN1_Distance,1.416767618680222,1,1SG1T1,1SG1T1__25,1
