genotype,replica,day,dist_perimeter,dist_nubbin,nubbin_perimeter_ratio
10,2,45,1.56177725906861,2.1085712951880837,1.3501101280252747
10,2,45,3.2879675671261404,0.3647341756408032,0.11092997975025659
10,2,45,1.4707838875532373,1.367896861552713,0.9300461292299816
10,2,45,2.5365111108002845,0.4700908146099819,0.1853296887241568
10,2,45,1.505010069607194,1.7140898481560567,1.1389225113978356
10,2,45,1.6833447509150157,0.6180354858679992,0.367147303326935
10,2,45,1.4503855946711266,1.0733633334410007,0.7400537742409009
10,2,45,2.0951937578478814,1.0357270162597363,0.4943347183907245
10,2,45,1.0844847833355835,2.0901527496027636,1.92732326144219
10,2,53,1.3989254580560084,3.3360395165282597,2.3847157097020215
10,2,53,1.8355791386554836,2.6280984653399155,1.431754376585982
10,2,53,1.7281383576987943,3.0084534141143666,1.7408637454934177
10,2,53,1.31895902523445,3.3083621525436575,2.508313062989643
10,2,53,2.0222619267671007,2.819751915102558,1.394355438224745
10,2,53,1.0413847422781044,4.0346017795297575,3.874266268491484
10,2,53,1.0198863297014298,4.1213174549774205,4.040957639057609
10,2,53,1.4238193443375269,3.4134929081202494,2.397419954782589
10,2,53,1.4194727651454755,2.437250433239588,1.7170110572637898
10,2,53,1.4601740982030789,2.256074342477347,1.5450721562954168
10,2,53,1.713417911505718,1.9801734718104835,1.1556862213902888
10,2,53,1.0072808901184769,2.259284533850254,2.2429538334481016
10,2,53,1.0539510556880771,2.5072471646846206,2.3789028448268423
10,2,53,0.9581848852110229,2.78545237145962,2.9070092989894896
10,2,53,0.6076094652270786,2.1376471637978214,3.518126833325301
10,2,60,1.2049561099018753,3.701754096980855,3.072106997558861
10,2,60,1.0996239340560972,4.560046871966571,4.146914895846511
10,2,60,1.2007556491820635,3.8575312717513603,3.212586402886426
10,2,60,3.5135702450401904,1.6358714761735917,0.4655866717003347
10,2,60,1.5268630845401223,3.6838921054727987,2.412719347774627
10,2,60,1.8765427764112905,3.2823737166612306,1.7491600819984812
10,2,60,1.511548025521143,3.7948716733285814,2.510586239573967
10,2,60,1.037398946622818,4.214780573369308,4.062834830409497
10,2,60,1.029983786282756,3.9654019553868327,3.849965415182013
10,2,60,0.5751642846017033,3.815455743874446,6.633679882464571
10,2,60,1.0212526062728964,3.915462883993309,3.8339807996015334
10,2,67,0.8677183057404478,5.252836220521994,6.053619228465631
10,2,67,1.131692187196627,4.483064486764593,3.9613814935577336
10,2,67,1.0999835425259654,4.7331081074123595,4.3028899291924025
10,2,67,0.9713505449644397,4.841170759630343,4.983958453235411
10,2,67,1.1988628321528758,4.909948636416673,4.095504927448255
10,2,67,1.4210990604481915,5.04221543564491,3.548109752500067
10,2,67,1.2293799672818395,5.513044599579521,4.484410634873829
10,2,67,1.426369398613199,3.9920334106912003,2.7987374200347346
10,2,67,1.4567332442167018,3.0320031379484296,2.0813715551461613
10,2,67,0.9193141609951655,4.102283845955709,4.462330746123775
10,2,67,0.5535365112274852,5.225428212828283,9.440078670223084
10,2,67,1.0703228821571786,4.196220707793337,3.9205185442135724
10,2,75,0.9876013909832678,5.705182737681385,5.776807110408417
10,2,75,0.6482822611907423,5.351009054632729,8.254134618467242
10,2,75,0.46935923447125066,6.3149574159033355,13.45442243832137
10,2,75,1.3080576465189444,5.599130173278355,4.280491909648619
10,2,75,1.5674502148671032,5.87832365544335,3.750245844932144
10,2,75,1.7167860431148498,5.974739690513065,3.4801888764617397
10,2,75,1.1588535962665567,6.723658335239449,5.80199117205215
10,2,75,0.6630040791565099,6.640757652780289,10.016164095443914
10,2,75,0.4844059755369891,6.439593981324999,13.293795507345623
10,2,75,1.6981512831783256,5.168393043870407,3.0435409937076057
10,2,75,1.6737737817943252,4.923649823428261,2.941645924307639
10,2,75,1.0265764809175764,5.699661623219314,5.552106179292976
10,2,75,1.4624053959993215,5.2274660945559255,3.574567017365102
10,2,75,1.4773249619013242,5.120988891481072,3.466392989725385
10,2,75,0.6998779277866785,5.5663077250986115,7.953255137937729
10,2,75,1.1566194983403026,4.870603511237866,4.211068132801639
10,2,75,0.8470922884273436,5.453291093096638,6.4376587623302095
10,2,75,1.2799216833426361,3.7705554254344853,2.9459266723158595
10,2,75,0.4345831605789871,4.117941585217795,9.475612400010018
10,2,85,0.8571429142516747,5.743110240499851,6.700294834162925
10,2,85,1.0043192582066442,6.453968462055954,6.426211993166833
10,2,85,0.5842455342453879,7.381848594003926,12.634839568843821
10,2,85,0.8554621828743483,7.302541029200866,8.53636919947106
10,2,85,1.1755329359930837,5.964067386326614,5.073500880932956
10,2,85,0.4147001481954222,6.6381358774153805,16.007073800917098
10,2,85,0.3798936133223076,6.988977041093797,18.397195414717967
10,2,85,0.955144979343113,6.494740727648655,6.799743356359699
10,2,85,1.0517777083971096,6.101739464008422,5.801358419458579
10,2,85,0.9526026864304977,4.806817941291904,5.045984028560276
10,2,85,0.7695945594209432,4.43630187181024,5.764466260193151
10,2,85,0.6334079421030071,4.522253878174917,7.139559796424989
10,2,85,0.8740406394973469,4.265967277367812,4.880742478772077
10,2,85,0.7184151623841818,5.103464665216491,7.103781952874969
10,2,85,0.7226203195423045,5.559444902516973,7.69345222126916
10,2,95,0.9662084335750409,6.064075908546142,6.276157087667538
10,2,95,1.179114948836999,6.256214068478833,5.305855951236603
10,2,95,0.7419404688346113,4.991125504258814,6.727123959282782
