Colony,Colony_Number,Sample,Slide,Polyp_ID,X,Y,NN1_Distance,NN2_Distance,NN3_Distance,NN4_Distance,NN5_Distance,NN6_Distance,NN7_Distance,NN8_Distance
SC2,2,T1,1SG2T1,7,11.857099968889186,12.98836782220408,1.8758918358129983,1.9068704121389892,1.977867632467338,1.989856070784332,2.3128569371942604,2.915836832448412,3.158817335052444,3.4520878448412686
SC2,2,T1,1SG2T1,8,15.004522433238924,11.03209789205608,1.400665653940391,1.584934705515477,1.7265872066520755,1.80754966426878,2.579400343074878,2.7328015193067134,3.133283783797313,3.1603886641643957
SC2,2,T1,1SG2T1,9,18.660742756035123,12.342878928174752,1.3067684223412985,1.988588863356745,2.2378815666400835,2.4817710304777356,2.517891593040372,2.895363206132833,2.9537090316483745,3.128188001041598
SC2,2,T1,1SG2T1,10,11.437133670405151,16.11914332746878,1.7866213126739667,1.8533042992934372,1.940538259136977,1.9833216649164196,3.025036285301266,3.0993610482901555,3.1283563101926153,3.158817335052444
SC2,2,T1,1SG2T1,11,13.47221855305902,19.26225173743156,1.235112506212908,2.1459010420386275,2.146776693755652,2.3329697216594734,3.244369693598927,3.3872824523373786,3.744422646601884,3.7856856646951527
SC2,2,T1,1SG2T1,12,19.72113890208383,17.25887148860439,1.3828824908507595,1.890007518987867,2.2175094988968036,2.5296956814548333,2.60852867706183,2.780895364571788,3.4851951359989624,3.548850193668235
SC2,2,T1,1SG2T1,13,20.164212756803224,15.086077449363293,1.8086357213017077,1.8583447699716393,2.000615464827475,2.2175094988968036,2.4633489888678373,3.128188001041598,3.2810026096045553,3.4899455658509924
SC2,2,T1,1SG2T1,14,19.486418093398065,13.35574809391086,1.3067684223412985,1.8583447699716393,2.0649347837904513,2.344541267238698,2.407378876203778,3.1150459027361457,3.3610195702559693,3.422687710854337
SC2,2,T1,1SG2T1,15,10.722024969139326,14.481878761103664,1.5764783006233536,1.6563003194429724,1.6639294430008622,1.7866213126739667,1.8758918358129983,2.627769432789856,2.74665275340451,2.8756593121411678
SC2,2,T1,1SG2T1,16,11.780726979114712,17.940318899452315,1.6214972392091087,1.8533042992934372,2.1426235964838702,2.146776693755652,2.1514095689665993,2.494422659368867,3.1914626974801923,3.5847753997972767
SC2,2,T1,1SG2T1,17,19.687373432107112,20.039561856432876,1.5225823126805702,1.5327741544777111,1.95975145330404,2.059986625111116,2.2928881285597353,2.6661115690787827,2.780895364571788,2.975731316687357
SC2,2,T1,1SG2T1,18,20.142626387556316,18.57595625546326,1.3828824908507595,1.5327741544777111,1.8379025532464903,2.067371164845211,2.3303795616429883,2.698422975135952,3.0223336459972963,3.3022299057084794
SC2,2,T1,1SG2T1,19,21.53340760947164,13.627390473506868,1.516855873576238,1.5624611101045018,1.8833280234787766,2.000615464827475,2.0649347837904513,2.143561231776591,2.4687199096990224,2.5344739847756372
SC2,2,T1,1SG2T1,20,21.847440220928487,15.747823984211028,1.243099701312142,1.8086357213017077,1.9331737710012318,2.009282439500944,2.143561231776591,2.289765302240953,2.60852867706183,2.925754153073386
SC2,2,T1,1SG2T1,21,15.75478907334914,22.64571626760249,1.5745292332195775,1.9558299474104637,1.9853192117393788,2.0243649693334724,2.666656614454447,2.7038226994855834,3.2892364402340637,3.5130478874627187
SC2,2,T1,1SG2T1,22,17.43987227439019,10.182170082733842,1.225119466132165,1.6118216130465624,1.6875418841123029,1.972658301143755,2.007089948456944,2.4817710304777356,2.491862143630844,2.579400343074878
SC2,2,T1,1SG2T1,23,18.65283847759541,10.354305773913431,1.225119466132165,1.4099359384130965,1.8028185017685192,1.988588863356745,2.2207116124277446,2.380774294548686,2.7968705514143566,2.9033483395375517
SC2,2,T1,1SG2T1,24,15.829210073565129,9.678617815867064,1.5834134869553445,1.584934705515477,1.6875418841123029,1.7648102519970488,2.089029676108826,2.2446516509355767,2.9033483395375517,3.001019918885389
SC2,2,T1,1SG2T1,25,13.609804162051624,10.01432369008841,1.5764742119867252,1.7265872066520755,1.8735912352752733,2.0213041098488795,2.0232084651977256,2.2446516509355767,3.1227515423812946,3.4520878448412686
SC2,2,T1,1SG2T1,26,18.408041342348863,22.378677138519357,1.7715239482175913,1.7746324658571677,1.9079720537170741,2.4541020342111555,2.6661115690787827,2.666656614454447,3.109545097076669,3.6232193337906797
SC2,2,T1,1SG2T1,27,9.552894106393834,15.65510669034967,1.5562589450837399,1.584846555749835,1.6277006338682567,1.6563003194429724,1.6990753284415554,1.940538259136977,2.2604164733888585,2.9746051099655957
SC2,2,T1,1SG2T1,28,9.771569303783734,17.195925648631157,1.4281798464062636,1.442718967063115,1.5562589450837399,1.9833216649164196,2.1426235964838702,2.624576984087473,2.845728104307655,2.8756593121411678
SC2,2,T1,1SG2T1,29,20.651903868450745,11.32141364207284,1.1931453799636897,1.4922884746581613,1.8435121509528047,2.164345903619907,2.2207116124277446,2.2378815666400835,2.344541267238698,2.4687199096990224
SC2,2,T1,1SG2T1,30,21.546773173154183,12.110593485472483,1.1931453799636897,1.516855873576238,1.7837529071118206,1.9154516698187114,1.9183061988371422,2.160968754518867,2.407378876203778,2.8059049059206727
SC2,2,T1,1SG2T1,31,22.606315171590687,14.763239972224351,1.243099701312142,1.5348619520224749,1.5624611101045018,1.6946249754037015,2.0103217951022403,2.4364766835362963,2.4633489888678373,2.856424798612393
SC2,2,T1,1SG2T1,32,23.37962147648936,13.25534370057104,1.4412996087723489,1.5490355671660045,1.5800633522399565,1.6946249754037015,1.8833280234787766,2.160968754518867,2.4474622152293866,2.778189063785317
SC2,2,T1,1SG2T1,33,22.1337351955235,18.01962070198052,1.3945405530458463,1.5979739220920566,1.9956136935298707,2.067371164845211,2.289765302240953,2.5296956814548333,2.9235147840132325,3.17251448301754
SC2,2,T1,1SG2T1,34,21.98006196743227,20.009308756116635,1.2975187901825236,1.901819133814406,1.9956136935298707,2.2928881285597353,2.3303795616429883,2.680443911233959,3.132860726923762,3.1543580338103974
SC2,2,T1,1SG2T1,35,20.12980118019454,21.94871964101999,1.7460871486848657,1.7719859434713054,1.7746324658571677,1.8715309449285245,1.95975145330404,2.4022130277376044,2.680443911233959,3.3727877699161524
SC2,2,T1,1SG2T1,36,13.82683835242034,23.11952887842199,0.7996267506693464,1.300238635304196,1.5399888995408983,1.9853192117393788,2.3121079433736402,2.4205365401320598,3.0747072849952053,3.1375153632979034
SC2,2,T1,1SG2T1,37,12.727918561777184,20.24790909472231,1.235112506212908,1.7803428500897982,2.0192098784793924,2.2121512016487648,2.494422659368867,3.0747072849952053,3.4001347324025915,3.472752454510582
SC2,2,T1,1SG2T1,38,11.145446197964368,19.43218740098446,1.6207000386600474,1.6214972392091087,1.7803428500897982,2.3329697216594734,2.624576984087473,2.679128720220235,3.3258596805391933,3.8412906800647098
SC2,2,T1,1SG2T1,39,9.74076292369774,18.62377320373885,1.4281798464062636,1.6207000386600474,2.1514095689665993,2.3080377958826905,2.9746051099655957,3.025036285301266,3.4001347324025915,3.7856856646951527
SC2,2,T1,1SG2T1,40,9.580243619722374,13.394855678340514,0.7648948276331217,1.5764783006233536,1.7795640926218028,2.076951721159509,2.2604164733888585,2.3128569371942604,3.296706235297566,3.2969355249257606
SC2,2,T1,1SG2T1,41,11.84431180127653,10.998552844572648,1.724507474893344,1.743337433170614,1.7921762235454306,1.989856070784332,2.0213041098488795,3.1603886641643957,3.296706235297566,3.6596567017092188
SC2,2,T1,1SG2T1,42,14.708429333760222,8.315384248632068,1.7648102519970488,2.0232084651977256,2.326258929399932,2.6851596206131747,2.7328015193067134,3.30842407927405,3.734539659120641,3.7919707659444692
SC2,2,T1,1SG2T1,43,17.013623494599,8.627730990967766,1.5834134869553445,1.5988935498328067,1.6118216130465624,2.326258929399932,2.380774294548686,3.0377701092778464,3.133283783797313,3.2036504844500855
SC2,2,T1,1SG2T1,44,19.874235749229808,9.649956389536,1.4099359384130965,1.6739240624631342,1.8378380566405859,1.8435121509528047,2.491862143630844,2.952045005469955,2.9537090316483745,2.9752506368920106
SC2,2,T1,1SG2T1,45,23.203774589383464,17.12532821644952,1.3945405530458463,1.606785853284063,1.9331737710012318,2.1901599127141558,2.4364766835362963,3.132860726923762,3.1626221010984783,3.387469560176509
SC2,2,T1,1SG2T1,46,11.785545795713324,22.03372602350586,1.8110330621366948,2.0192098784793924,2.207942719509817,2.3121079433736402,2.679128720220235,3.244369693598927,3.247406914611771,3.492246821307245
SC2,2,T1,1SG2T1,47,8.123933372126706,14.875696289201551,1.3241257128335553,1.6277006338682567,1.8888831317924377,2.076951721159509,2.627769432789856,2.845728104307655,3.5388496370272535,3.794531210797613
SC2,2,T1,1SG2T1,48,9.126271491872409,14.01046383656722,0.7648948276331217,1.3241257128335553,1.6639294430008622,1.6990753284415554,2.53170597233932,2.828086729878292,2.915836832448412,3.1283563101926153
SC2,2,T1,1SG2T1,49,10.300835196111311,11.767712126042142,1.724507474893344,1.7795640926218028,1.977867632467338,2.53170597233932,2.74665275340451,3.1075983517239165,3.123778281760758,3.7448159667588974
SC2,2,T1,1SG2T1,50,8.401431524194361,16.744084434413633,1.442718967063115,1.584846555749835,1.8888831317924377,2.3080377958826905,2.828086729878292,3.0993610482901555,3.2407913300731583,3.5506240602280377
SC2,2,T1,1SG2T1,51,23.85463558956228,15.656267041154216,1.5348619520224749,1.5567806273933724,1.606785853284063,2.009282439500944,2.4474622152293866,2.9235147840132325,3.0829270932515027,3.680851886110804
SC2,2,T1,1SG2T1,52,23.074053597674723,19.311643131453803,1.2975187901825236,1.5979739220920566,2.1901599127141558,2.812164829524561,3.0223336459972963,3.4640248575932913,3.737791140177985,3.76900348769632
SC2,2,T1,1SG2T1,53,19.640022625485976,23.65167329605805,1.7715239482175913,1.7719859434713054,1.8677928107258543,2.9332382088743674,3.471989270251082,3.612421784780775,4.013351379800795,4.184688176620648
SC2,2,T1,1SG2T1,54,21.429106938099785,23.115177903572373,1.3330490607013585,1.7460871486848657,1.8677928107258543,3.109545097076669,3.1543580338103974,3.534550844919269,4.143998826684416,4.145587815085345
SC2,2,T1,1SG2T1,55,22.000952242670905,21.911013153267525,1.3330490607013585,1.8715309449285245,1.901819133814406,2.812164829524561,2.9332382088743674,2.975731316687357,3.6232193337906797,3.8178501143155392
SC2,2,T1,1SG2T1,56,14.498322130603077,24.2329605307362,1.300238635304196,1.359138242237539,2.0243649693334724,2.1436440859930204,3.330821834926982,3.492246821307245,3.5504572669992407,4.327155094671936
SC2,2,T1,1SG2T1,57,13.256677759886935,23.68017122351195,0.7996267506693464,0.8443029211350466,1.359138242237539,2.207942719509817,2.7038226994855834,3.1805625766122785,3.472752454510582,3.933786911467983
SC2,2,T1,1SG2T1,58,18.610721570829806,8.551979300578651,1.5988935498328067,1.6739240624631342,1.8028185017685192,2.007089948456944,3.001019918885389,3.4366543804719023,3.440376686348233,3.7912296297477948
SC2,2,T1,1SG2T1,59,23.306018668796575,11.815924654932465,1.0625124372538088,1.3972370774033702,1.4412996087723489,1.7837529071118206,2.3324875726321013,2.5344739847756372,2.69979008725757,2.749112723594046
SC2,2,T1,1SG2T1,60,12.413981199872092,23.732228215130004,0.8443029211350466,1.5399888995408983,1.8110330621366948,2.1436440859930204,3.498433420838329,3.5130478874627187,3.711819448912269,4.483250166384037
SC2,2,T1,1SG2T1,61,22.680361845460943,10.566594838637233,1.1147660970620235,1.3972370774033702,1.9154516698187114,2.164345903619907,2.2070493793776875,2.778189063785317,2.952045005469955,3.268634873749409
SC2,2,T1,1SG2T1,62,24.35083879259799,12.009014240924628,1.0625124372538088,1.5800633522399565,2.2070493793776875,2.2655495698531833,2.8059049059206727,3.2491629848069827,3.260233433851927,3.270887032797699
SC2,2,T1,1SG2T1,63,21.629678324722892,10.194079616923556,1.1147660970620235,1.4922884746581613,1.8378380566405859,1.9183061988371422,2.3324875726321013,2.9811487545625295,3.270887032797699,3.434660316326466
SC2,2,T1,1SG2T1,64,24.55402735326288,14.265433807910537,1.5490355671660045,1.5567806273933724,2.0103217951022403,2.2655495698531833,2.749112723594046,3.0859511564038606,3.087271114294695,3.1626221010984783
SC2,2,T1,1SG2T1,65,12.207763932275627,9.293522652943738,1.5764742119867252,1.743337433170614,2.6851596206131747,2.847912735759025,3.123778281760758,3.293099144387397,3.6418635942011286,3.7114479708092865
SC2,2,T2,1SG2T2,1,20.55105626212912,16.49468335723924,1.153398077252247,1.1715931003525302,2.421244228603095,2.457106225145362,2.4815700632829443,2.8489092748124802,2.980934182806873,3.4188408329331486
SC2,2,T2,1SG2T2,2,20.93069110359856,11.62361462468766,1.7584980565597839,1.9529820206723667,2.2280314434712984,2.6298722660194818,2.9887376405684827,3.1233955820400445,3.1816076549723906,3.2726960410180155
SC2,2,T2,1SG2T2,3,19.736179372785667,17.31095707347854,1.153398077252247,1.8366914169324957,2.317947009307696,2.641617861096295,2.8446761721557055,2.862895069201029,3.089141837075932,3.1176322541281998
SC2,2,T2,1SG2T2,4,22.096070923129957,14.58410734489622,1.3588422020329531,1.8067957590027928,1.995231824868752,2.457106225145362,2.5016937795362075,2.7743399322491613,3.1816076549723906,3.429898313754904
SC2,2,T2,1SG2T2,5,18.411325647611925,10.869276613740508,1.5022308298722626,2.2208876846959535,2.6282904179624658,2.6298722660194818,3.8618438903485846,4.2100481438428945,4.315756670479973,4.388357378041344
SC2,2,T2,1SG2T2,6,22.61277664354864,12.136355934916692,1.676958823765676,1.7584980565597839,1.8915214262702127,2.057450068025247,2.5016937795362075,2.9485937692439026,2.9692156665622575,3.2880743851158787
SC2,2,T2,1SG2T2,7,21.497373539280016,15.803948962729043,1.1715931003525302,1.3588422020329531,1.8417113774977754,2.317947009307696,2.4342847545359394,2.6547680251868373,3.1707940752971604,3.2288706555913107
SC2,2,T2,1SG2T2,8,23.903347296337856,13.738706761850764,1.6125995995057003,1.7124960363143191,1.995231824868752,2.057450068025247,2.1546713343681003,2.2320505403338045,2.647884857424247,2.981605516500043
SC2,2,T2,1SG2T2,9,20.337088110702695,9.763030238024536,1.6422738628827853,1.9529820206723667,1.9912954944357242,2.2208876846959535,2.3940079387440716,3.2880743851158787,3.3674536505308295,3.886211755043154
SC2,2,T2,1SG2T2,10,23.33670063276129,15.897632692322205,1.7123132739690907,1.7820482672045315,1.8067957590027928,1.8417113774977754,1.9310850594175681,2.2320505403338045,2.275033792912854,2.456456806700135
SC2,2,T2,1SG2T2,11,17.449314670188553,18.63322586463954,1.5150269250405013,1.7564880978298076,1.936076899468592,2.3782216829370983,2.415754943614709,2.641617861096295,3.021336600250239,3.194715064019034
SC2,2,T2,1SG2T2,12,15.071963570195418,18.697569633208047,0.9975378408848531,1.7341723050038715,1.809472199128803,1.9478975098487246,2.0774312532049697,2.3782216829370983,2.8892286559306135,3.3869616869287094
SC2,2,T2,1SG2T2,13,22.68185276187376,10.246096218391887,1.4728371276816048,1.6459671700948701,1.7817605256093554,1.8915214262702127,2.039995540024094,2.2280314434712984,2.3940079387440716,3.0377806059838144
SC2,2,T2,1SG2T2,14,24.203334323032305,11.605020668967692,1.676958823765676,1.876952031603969,1.9394533173864283,2.039995540024094,2.07868087626907,2.1546713343681003,2.5895266373007333,3.0066290319613795
SC2,2,T2,1SG2T2,15,24.829493409548743,15.058832076095708,1.3782517618009649,1.6125995995057003,1.7123132739690907,1.8439843075292148,1.860087657696812,2.144268117949776,2.7743399322491613,2.9834949866315315
SC2,2,T2,1SG2T2,16,20.631615761433995,18.91458702920958,1.3575007736089035,1.4769408666941275,1.8366914169324957,2.0821670656376785,2.115753621443198,2.421244228603095,2.80706465880217,2.886291176561892
SC2,2,T2,1SG2T2,17,22.51055448608551,18.017364114750105,0.7337124612660852,1.8520833570017294,2.0821670656376785,2.275033792912854,2.4342847545359394,2.4815700632829443,2.553827149787348,2.862895069201029
SC2,2,T2,1SG2T2,18,18.81739480746362,20.00317130101624,1.4773655134666677,1.509745518453053,1.636053189175251,1.936076899468592,2.115753621443198,2.5392786960934206,2.601861528420699,2.746145141987816
SC2,2,T2,1SG2T2,19,16.278831737354874,19.94288999782898,1.3256380885829842,1.6927177217776566,1.7341723050038715,1.7564880978298076,1.8328741988946602,1.8455931153274494,2.5392786960934206,3.507946386986156
SC2,2,T2,1SG2T2,20,15.976675877866516,18.277358514428865,0.9975378408848531,1.5150269250405013,1.6927177217776566,2.3869912984168127,2.4035073776462608,2.8210591971391454,3.2766640308690587,3.3238703060317816
SC2,2,T2,1SG2T2,21,14.024777932001829,16.903378213388564,1.6821811889465044,2.0774312532049697,2.103532106812368,2.158925740711269,2.3869912984168127,2.755487877920502,2.9159760282898293,3.1761857555291755
SC2,2,T2,1SG2T2,22,12.649809028488196,15.31142725975934,1.4316511502764422,1.5652862790128799,1.9485768277893474,2.103532106812368,2.192650421038091,3.0746890105828983,3.167227219685159,3.2028769134425827
SC2,2,T2,1SG2T2,23,14.16911887543527,13.73047392147001,1.4793260393825836,1.6523501788251367,2.035523844866475,2.192650421038091,3.1761857555291755,3.2067363794404127,3.739303371307958,4.0758597262663825
SC2,2,T2,1SG2T2,24,24.222079802003343,9.66565794442662,1.2108594114040014,1.4057133705098668,1.6459671700948701,1.8981757891288076,1.9394533173864283,2.239726628963268,2.4815525402273377,2.9485937692439026
SC2,2,T2,1SG2T2,25,24.808280417725147,16.90269436363019,1.3000469536756274,1.7820482672045315,1.8378875961613228,1.8439843075292148,2.553827149787348,3.1513239162916635,3.2908542201680193,3.4884589453993438
SC2,2,T2,1SG2T2,26,21.73829449293972,19.700761650767447,1.3575007736089035,1.590527314246914,1.8520833570017294,2.389451939788116,2.907362397046532,2.936512654353453,2.9615427220076103,3.1176322541281998
SC2,2,T2,1SG2T2,27,11.874754187498802,17.099230841603973,1.0363236002715301,1.556490994802941,1.5902520485282412,1.7867058599471684,1.9485768277893474,2.158925740711269,2.7850662004483553,3.3221347655295617
SC2,2,T2,1SG2T2,28,12.697426914360488,13.880568233498222,1.4316511502764422,1.4793260393825836,1.7377070541849828,2.6764783724847936,2.6817168952641244,3.3013998392436736,3.3221347655295617,4.249486493257156
SC2,2,T2,1SG2T2,29,14.784961264652306,12.197177060093546,1.5902624178359608,1.6523501788251367,1.902546298949238,2.6817168952641244,3.77590113452604,3.8618438903485846,4.767201274806314,4.8387432316331
SC2,2,T2,1SG2T2,30,22.123473366032425,8.883208968845079,1.4160505557104022,1.4728371276816048,1.9912954944357242,2.239726628963268,2.9887376405684827,3.1493283900498663,3.289739029201108,3.425504419990844
SC2,2,T2,1SG2T2,31,18.734918992560637,9.402312124284949,1.5022308298722626,1.6422738628827853,3.1233955820400445,3.336453031496555,3.4280853005668352,4.036119147995034,4.744762957174987,4.8387432316331
SC2,2,T2,1SG2T2,32,25.451546009282712,13.00677546751492,1.5557033886264668,1.6242846656053245,1.7124960363143191,1.876952031603969,2.0319553051746317,2.144268117949776,2.3421192496310983,2.9692156665622575
SC2,2,T2,1SG2T2,33,17.754812464810456,21.02958623926604,1.2796226819408616,1.4773655134666677,1.727174542793112,1.7718392206643334,1.8328741988946602,2.133438002959154,2.415754943614709,2.6212415898290082
SC2,2,T2,1SG2T2,34,13.156406161311615,18.34409470885664,1.5012771369775968,1.6621348484715652,1.6821811889465044,1.7867058599471684,1.9478975098487246,2.797190042456515,2.8210591971391454,2.8940447337395234
SC2,2,T2,1SG2T2,35,15.784615211292795,10.960396342040596,1.5902624178359608,2.6282904179624658,3.1371270997737493,3.2067363794404127,3.336453031496555,4.249486493257156,4.707302315223463,5.188637160161412
SC2,2,T2,1SG2T2,36,23.524292713427823,8.676075359089275,1.2108594114040014,1.4160505557104022,1.756326055591492,1.7817605256093554,2.2155357304597234,3.0066290319613795,3.3674536505308295,3.5783240782657617
SC2,2,T2,1SG2T2,37,26.226650284837575,11.1284635327597,1.5892481575680757,1.6437261210950969,1.8082081485087285,2.0319553051746317,2.0458000441499236,2.07868087626907,2.4815525402273377,3.1291135500740768
SC2,2,T2,1SG2T2,38,25.607805519673462,9.429449740890329,1.4057133705098668,1.4924388660539758,1.7174233166957882,1.8082081485087285,2.2155357304597234,2.5895266373007333,3.0377806059838144,3.2213779550772452
SC2,2,T2,1SG2T2,39,26.502297785107952,14.245412371745012,1.3258085446634684,1.6242846656053245,1.860087657696812,1.939433735327295,2.49130999219799,2.647884857424247,3.1291135500740768,3.1513239162916635
SC2,2,T2,1SG2T2,40,20.2866051917729,20.350665728492224,1.4695135800566805,1.4769408666941275,1.509745518453053,1.590527314246914,2.0355612615997014,2.6212415898290082,2.815948901122462,3.089141837075932
SC2,2,T2,1SG2T2,41,19.40826924326456,21.52879820131901,1.34653436145912,1.436403667741459,1.4695135800566805,1.636053189175251,1.727174542793112,2.36406033072054,2.724943716843889,2.886291176561892
SC2,2,T2,1SG2T2,42,16.691656909170696,21.7417199855875,1.2796226819408616,1.7416883767714308,1.8455931153274494,2.0308655889449025,2.07699162942655,2.724943716843889,2.746145141987816,3.1994969890279035
SC2,2,T2,1SG2T2,43,11.360743823355564,16.199364212578825,1.0363236002715301,1.5652862790128799,1.67850691681632,2.4662647177727544,2.6764783724847936,2.755487877920502,2.797190042456515,3.739303371307958
SC2,2,T2,1SG2T2,44,11.685422962478734,18.644163818834716,1.3933245066289082,1.5012771369775968,1.556490994802941,1.7385162354613004,2.4662647177727544,2.9159760282898293,3.3869616869287094,3.469462992526479
SC2,2,T2,1SG2T2,45,15.07922118738029,20.50702727747962,1.3256380885829842,1.809472199128803,2.0308655889449025,2.4035073776462608,2.7261431643264253,2.7489737192076222,2.8940447337395234,3.021336600250239
SC2,2,T2,1SG2T2,46,23.21862957556085,17.82510480162945,0.7337124612660852,1.8378875961613228,1.9310850594175681,2.389451939788116,2.6547680251868373,2.80706465880217,2.980934182806873,3.124071809466684
SC2,2,T2,1SG2T2,47,25.14910773000766,8.009249013294337,1.4924388660539758,1.756326055591492,1.8981757891288076,2.8146355670120102,3.1493283900498663,3.300090479958529,3.3302901520339243,3.7180722339790107
SC2,2,T2,1SG2T2,48,27.00719730366004,13.019506676649122,1.1688365013981359,1.3258085446634684,1.5557033886264668,2.0458000441499236,2.9834949866315315,3.1404487386456723,3.1715920354664657,3.186084372785499
SC2,2,T2,1SG2T2,49,25.788506850943143,16.048716482545437,1.3000469536756274,1.3782517618009649,1.939433735327295,2.456456806700135,2.981605516500043,3.060546968719382,3.124071809466684,3.2651674486435915
SC2,2,T2,1SG2T2,50,18.585427617810453,22.59467176136737,1.0523111235679725,1.34653436145912,1.7718392206643334,2.0034772243794032,2.07699162942655,2.601861528420699,2.815948901122462,3.5145883225734145
SC2,2,T2,1SG2T2,51,27.27067487345745,9.85887768708898,1.6437261210950969,1.7174233166957882,2.151491227323003,2.8146355670120102,3.0547120614959393,3.1715920354664657,3.529531607089913,3.6357241727727687
SC2,2,T2,1SG2T2,52,12.882932790188477,12.152791229311182,1.7377070541849828,1.902546298949238,2.035523844866475,3.1371270997737493,3.167227219685159,4.323402844942793,4.885886513332886,5.048137174540779
SC2,2,T2,1SG2T2,53,10.345711727401328,17.53618705573456,1.5902520485282412,1.67850691681632,1.7385162354613004,2.92450303073659,3.09005961963067,3.2028769134425827,3.73309190467966,4.346735935626057
SC2,2,T2,1SG2T2,54,27.5617333618854,11.99059048612216,1.1688365013981359,1.5892481575680757,2.151491227323003,2.3421192496310983,2.49130999219799,3.2213779550772452,3.3804597598655,4.054589882843846
SC2,2,T2,1SG2T2,55,12.41454467481745,19.8314863147763,1.3933245066289082,1.6621348484715652,2.7489737192076222,2.7850662004483553,2.8892286559306135,3.09005961963067,3.3416565047824864,3.7819052341132497
SC2,2,T2,1SG2T2,56,17.69933869085388,23.162302904196796,1.0523111235679725,1.7416883767714308,2.133438002959154,2.36406033072054,2.9847252116746996,3.3511433819075234,3.518871902560065,3.7303490970480215
SC2,2,T2,1SG2T2,57,20.575764248988364,22.36558426018417,1.436403667741459,2.0034772243794032,2.0355612615997014,2.907362397046532,2.944971660735059,2.9847252116746996,3.121323386090214,3.451449156461203
SC2,2,T3,1SG2T3,1,17.15648680255071,12.466631847994194,1.0377225392914753,1.7813521488781394,1.8339633288102082,1.8463030887595882,3.0110637846816513,3.0259573007347327,3.107188159601765,3.233061253166699
SC2,2,T3,1SG2T3,2,18.192213068446,12.530968234962552,1.0377225392914753,1.705448410589451,2.0868037961781125,2.0900787708297264,2.188998592291157,2.221913955680391,2.5892931659292366,2.8691353752951265
SC2,2,T3,1SG2T3,3,20.632935805915164,16.135221051880418,1.5412025143059334,1.5631276497130215,1.6907672905012616,2.0639301391666587,2.1386642183880986,2.1972355946202393,2.570414409367139,2.891170256639269
SC2,2,T3,1SG2T3,4,19.234543953154905,19.961410187552417,2.0043871941441997,2.199661783580152,2.2332534619000635,2.3610875994684637,2.60199313744667,3.091641910039462,3.7730607246145,3.851830206796557
SC2,2,T3,1SG2T3,5,16.207402965132747,20.58963557588744,1.597554243742854,2.467134015947051,2.9319945483449383,3.091641910039462,3.167750853926397,3.371736877581749,3.3853982166952723,3.6709421268865
SC2,2,T3,1SG2T3,6,13.085112371137395,13.771576311941924,1.4405798122895768,1.6393434521961365,1.8451028498070965,2.586569203064285,2.6227166636333448,2.7550516615625353,2.940675671565627,2.9992238873249226
SC2,2,T3,1SG2T3,7,11.736259620133763,14.277408746337157,1.4405798122895768,1.5181860867098766,1.6328712220878803,1.7960767300888434,1.915541232029896,2.8688950476076642,2.9136003775158654,3.213847036359444
SC2,2,T3,1SG2T3,8,15.34305622602069,12.192969582552603,1.573805016923558,1.8263911547502645,1.8339633288102082,2.183295121076923,2.4041731449663075,2.7550516615625353,2.8691353752951265,3.001331322450967
SC2,2,T3,1SG2T3,9,11.794812876383586,12.760352218035726,1.5181860867098766,1.6114804915849308,1.6393434521961365,1.7691463326176398,1.9014360234725245,2.040604094343223,2.4662624840820313,2.656506172273311
SC2,2,T3,1SG2T3,10,11.624780628927727,15.906470090314864,1.6328712220878803,1.895376658522192,1.949981214303778,2.263960076675534,2.586569203064285,2.7474841065628395,3.0914069027498843,3.1328775183913655
SC2,2,T3,1SG2T3,11,13.529045312629597,11.980674843456192,0.8252208795556076,1.6159512122859285,1.8263911547502645,1.8451028498070965,1.8644723501496552,1.9014360234725245,2.9136003775158654,3.17265431244615
SC2,2,T3,1SG2T3,12,17.216548358309993,10.68629252982124,0.8162403787624065,1.7813521488781394,2.0868037961781125,2.093024967444567,2.4041731449663075,2.9598537299531915,3.191634616844771,3.249744209585713
SC2,2,T3,1SG2T3,13,20.043973634273396,11.561735510009608,1.6100762302971392,1.720397175723217,1.8549476661669217,2.0900787708297264,2.1514247314882913,2.648583909524068,2.7561148867830236,2.9598537299531915
SC2,2,T3,1SG2T3,14,20.28954705360046,13.264515630270717,1.1248289067988937,1.720397175723217,1.7330580761740382,2.1187234184808283,2.221913955680391,2.3819380999919857,2.583898142839254,2.891170256639269
SC2,2,T3,1SG2T3,15,21.901931263938454,13.899895401466484,1.1179365310545208,1.7330580761740382,1.7685598930034887,2.150076509288148,2.2045966191363795,2.2852698987425253,2.570414409367139,2.6321418485684624
SC2,2,T3,1SG2T3,16,21.901846984629675,15.017831929344169,1.0533158789816024,1.1179365310545208,1.6907672905012616,1.7837324197183502,2.3189359723776284,2.3819380999919857,2.4185269416988664,2.495051546996438
SC2,2,T3,1SG2T3,17,22.19253433038921,16.03024252190534,1.0533158789816024,1.2674485580733632,1.5631276497130215,1.6945844371228465,2.150076509288148,2.5727289893313365,2.830021805726366,2.902794041492728
SC2,2,T3,1SG2T3,18,22.444170608717062,17.272460309087425,1.2674485580733632,1.777232632046935,1.8854639338211328,2.1386642183880986,2.1861549966514975,2.3189359723776284,2.4021557132528666,3.0134784522396383
